,MaxAbsEStateIndex,MinAbsEStateIndex,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan3,Chi0n,Chi1,Chi1n,Chi1v,Chi3n,Kappa1,Kappa2,PEOE_VSA1,SMR_VSA1,SMR_VSA4,SMR_VSA5,TPSA,EState_VSA3,EState_VSA5,EState_VSA7,EState_VSA9,VSA_EState4,HeavyAtomCount,NHOHCount,NumHDonors,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_C_O
sample_274,3.3472222222222223,1.25,99.177,-0.0048919495631351,-0.3167325943329321,0.3167325943329321,1.8571428571428568,4.742640687119286,3.5,3.207106781186547,3.207106781186547,1.457106781186547,5.10367816091954,3.026851631655436,5.316788604006331,0.0,0.0,25.68328649170404,12.03,0.0,38.77279930352918,0.0,0.0,0.0,7,1,1,0,1,1.15,31.337699999999987,0
sample_275,8.756666666666668,0.3292592592592596,108.14,0.1150944889513926,-0.5079666481555334,0.5079666481555334,2.0,4.756614672258461,3.787693700234704,2.5449740027958976,2.5449740027958976,1.0339713779597368,5.162450142450142,1.864622199497544,5.106527394840706,5.106527394840706,0.0,6.923737199690624,20.23,5.749511833283905,5.563451491696996,19.056471336613843,5.106527394840706,1.1692592592592594,8,1,1,0,1,1.7006199999999998,32.843799999999995,0
sample_276,5.426666666666667,0.8292592592592596,107.156,0.0313672481681462,-0.3987285645842668,0.3987285645842668,2.0,4.886751345948129,3.787693700234704,2.6100423396407315,2.6100423396407315,1.0773502691896262,5.162450142450142,1.864622199497544,5.733667477162185,0.0,0.0,6.923737199690624,26.02,0.0,5.563451491696996,31.18920547353706,5.733667477162185,7.505185185185185,8,2,1,0,1,1.5772199999999998,35.5914,0
sample_277,3.63249149659864,1.1883333333333337,98.189,-0.035341465592474,-0.1030829789414712,0.1030829789414712,2.571428571428572,5.112884175122363,3.414213562373095,3.0236033621142733,3.0236033621142733,1.0118016810571366,6.74,5.740000000000001,0.0,0.0,0.0,32.60702369139466,0.0,0.0,25.68328649170404,6.076020106833881,0.0,0.0,7,0,0,4,0,2.752700000000001,34.33899999999999,0
sample_278,2.3602777777777777,1.0358796296296295,98.189,-0.044280075595161,-0.0625097228447045,0.0625097228447045,1.8571428571428568,5.112884175122364,3.393846850117352,3.393846850117352,3.393846850117352,1.893846850117352,5.142857142857143,2.34375,0.0,0.0,5.917906046161393,39.02784531432067,0.0,0.0,32.10410811463005,0.0,0.0,0.0,7,0,0,0,1,2.5866000000000007,32.24899999999998,0
sample_279,2.261574074074074,0.5,100.20499999999998,-0.0359536416605318,-0.0622735432939388,0.0622735432939388,1.1428571428571428,6.077350269189626,2.9433756729740645,2.9433756729740645,2.9433756729740645,1.7320508075688774,7.0,1.851851851851852,0.0,0.0,11.332896515558172,34.61868599845312,0.0,5.41499046939678,0.0,0.0,0.0,0.5,7,0,0,0,0,2.688500000000001,34.292999999999985,0
sample_280,2.1203703703703702,1.3680555555555558,106.168,-0.0395114921799696,-0.0619851918863299,0.0619851918863299,1.5,5.309401076758503,3.804530452640311,2.827350269189626,2.827350269189626,1.425569668769133,5.358504155124653,1.993744712287256,0.0,0.0,0.0,13.847474399381248,0.0,0.0,11.126902983393991,0.0,0.0,2.736111111111112,8,0,0,0,1,2.30344,35.916,0
sample_281,3.658320578231293,1.1944444444444444,112.216,-0.0353412944885706,-0.1030829789362811,0.1030829789362811,2.5,5.81999095630891,3.914213562373095,3.5236033621142733,3.5236033621142733,1.2618016810571364,7.739999999999999,6.74,0.0,0.0,0.0,39.02784531432067,0.0,0.0,32.10410811463005,6.076020106833881,0.0,0.0,8,0,0,5,0,3.142800000000002,38.956,0
sample_282,10.39484552154195,0.2418027210884352,150.177,0.3024607200500904,-0.4610034339503722,0.4610034339503722,2.5454545454545454,6.410354708062404,5.287693700234704,3.4611604181749094,3.4611604181749094,1.2849232447891443,7.793199174406604,3.7604813030666033,4.736862953800049,9.53140013787187,0.0,13.530619164203545,26.3,6.606881964512918,6.923737199690624,30.33183534230805,4.736862953800049,1.016388888888889,11,0,0,2,1,1.7496999999999998,41.91200000000003,1
sample_283,11.224633408919123,0.2100462962962965,194.18599999999995,0.3382301748364015,-0.4653986201728268,0.4653986201728268,1.5714285714285714,7.942394238613956,6.701907262607798,3.960343431045079,3.960343431045079,1.737682652331105,10.242236842105264,4.411323399666699,9.473725907600098,19.06280027574374,0.0,0.0,52.60000000000001,0.0,26.352329219478285,0.0,0.0,0.4200925925925931,14,0,0,2,1,1.2597999999999998,49.12100000000002,2
sample_284,2.259259259259259,0.7094444444444443,134.22199999999998,-0.0193008919634473,-0.0648095992204068,0.0648095992204068,2.3,6.671208396324304,4.842535255101096,3.892064077957809,3.892064077957809,1.9809805208364928,7.328459869848157,3.403772293555245,0.0,0.0,0.0,26.18620206846865,0.0,5.917906046161393,11.984273114623004,0.0,0.0,1.4490740740740742,10,0,0,2,1,3.2001000000000017,45.14800000000003,0
sample_285,2.207175925925926,1.1428514739229023,134.22199999999998,-0.0307437476477495,-0.0612941353776013,0.0612941353776013,1.3,6.723614639131599,4.863703305156274,3.942687548605561,3.942687548605561,1.8394679478451756,7.328459869848157,3.403772293555245,0.0,0.0,0.0,26.689117645233267,0.0,0.0,11.126902983393991,0.0,0.0,2.855925925925926,10,0,0,2,1,2.811400000000001,45.19800000000003,0
sample_286,3.694651596749811,1.2005208333333337,140.27,-0.0353412931099314,-0.1030829789362716,0.1030829789362716,2.2,7.234204518682006,4.914213562373096,4.523603362114273,4.523603362114273,1.7618016810571364,9.739999999999998,8.739999999999998,0.0,0.0,0.0,51.8694885601727,0.0,0.0,44.94575136048208,6.076020106833881,0.0,0.0,10,0,0,7,0,3.9230000000000023,48.190000000000026,0
sample_287,8.507012641489101,0.3700000000000001,158.285,0.043052407228889,-0.3963765693422824,0.3963765693422824,1.6363636363636365,7.811174626178888,5.414213562373096,5.023334547203385,5.023334547203385,2.0116672736016925,10.96,9.96,5.106527394840706,5.106527394840706,0.0,58.29031018309871,20.23,6.606881964512918,44.94575136048208,0.0,5.106527394840706,0.0,11,1,1,8,0,3.119400000000002,49.69580000000003,0
sample_288,2.236111111111111,0.6446409674981102,162.27599999999998,-0.0218820474765117,-0.0586822614902426,0.0586822614902426,1.0833333333333333,8.464101615137755,5.6090609052806215,4.708118550994048,4.708118550994048,2.269800358919502,9.309126559714796,3.7504504585397527,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322788,11.126902983393991,0.0,0.0,2.8600000000000003,12,0,0,2,1,3.9334000000000033,54.62000000000004,0
sample_289,2.240740740740741,0.4837037037037036,182.266,0.0060953647958885,-0.0622480106488086,0.0622480106488086,1.3571428571428572,8.350852961085886,6.877010097711745,4.976067743425171,4.976067743425171,2.5991449828236965,9.01309382086168,4.099529921723762,0.0,0.0,0.0,12.841643245852016,0.0,5.917906046161393,11.126902983393991,0.0,0.0,2.747592592592593,14,0,0,2,2,3.8384000000000023,60.40100000000004,0
sample_290,2.290220141722493,1.372777777777778,226.44799999999992,-0.0533059727891253,-0.0653823832227926,0.0653823832227926,0.6875,11.899494936611667,7.914213562373096,7.914213562373094,7.914213562373094,3.457106781186547,16.0,15.0,0.0,0.0,0.0,103.7389771203454,0.0,0.0,89.89150272096417,0.0,0.0,0.0,16,0,0,13,0,6.487600000000007,75.98600000000008,0
sample_291,3.270833333333333,0.6458333333333333,122.993,0.0088754432138277,-0.089670318629343,0.089670318629343,1.5,2.955314742198853,1.7320508075688772,1.372918428615244,2.2885939574069334,0.0,4.480000000000002,1.767356321839081,0.0,0.0,0.0,18.67464846967806,0.0,4.827174070296812,0.0,0.0,0.0,0.0,4,0,0,0,0,1.7897,24.06299999999999,0
sample_292,5.530092592592592,0.0277777777777776,92.569,0.0362116368425576,-0.1202133272822191,0.1202133272822191,1.2,3.8779644730092273,2.0,1.6889822365046137,2.0669467095138407,0.0,5.29,1.1736748466412732,0.0,0.0,0.0,25.64538389051298,0.0,0.0,0.0,20.771211599071872,11.600939890232516,0.0,5,0,0,0,0,2.0237,25.605999999999987,0
sample_293,3.8455555555555554,1.2592592592592595,93.129,0.0269930048234263,-0.2647166344741127,0.2647166344741127,2.142857142857143,4.256614672258461,3.393846850117352,2.260414715350615,2.260414715350615,0.8469872147279689,4.31260162601626,1.7349674800723751,0.0,0.0,0.0,6.923737199690624,12.89,0.0,5.563451491696996,19.056471336613843,0.0,1.2592592592592595,7,0,0,0,1,1.39002,28.973999999999997,0
sample_294,9.54578656462585,0.4956944444444444,116.15999999999998,0.2925755189554515,-0.4679009876143574,0.4679009876143574,2.75,5.222273974863542,3.914213562373095,2.9671864365723923,2.9671864365723923,0.9337834698324152,7.470000000000001,6.47,4.736862953800049,9.53140013787187,0.0,26.186202068468653,26.3,13.07910282922938,6.4208216229260096,0.0,0.0,0.0,8,0,0,5,0,1.3496,31.540999999999983,1
